"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"130745";"-0,611951";"47,431448";"47°25'53.213N 0°36'43.024W";"49035";"Rue du Artaud";"";"49080";"BOUCHEMAINE";"09/06/2017";"En extérieur";"R_SO4186_1_1PUB.pdf";"Oui";"0,97";"Divers";"EXEM";"0,01";"0,06";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,61";"";"0,01";"";"0,5";"";"0,02";"";"";"";"0,826801";"0,789367";"14,763";"1,495438"
"130826";"2,431197";"47,486759";"47°29'12.332N 2°25'52.309E";"18015";"Résidence d'Haddington";"";"18700";"AUBIGNY SUR NERE";"21/06/2017";"En intérieur";"R_SO4207_1_1PUB.pdf";"Oui";"0,17";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130854";"0,080938";"48,024111";"48°1'26.800N 0°4'51.377E";"72073";"Chemin de la Chapelle";"";"72550";"CHAUFOUR NOTRE DAME";"22/06/2017";"En extérieur";"R_SO4287_1_1PUB.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"53,846";"0"
"130913";"3,332956";"46,565949";"46°33'57.416N 3°19'58.642E";"03190";"Place de l'Hôtel de Ville";"";"03000";"MOULINS";"21/06/2017";"En extérieur";"R_SO4323_1_3PUB.pdf";"Oui";"0,1";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"20";"0"
"130926";"1,90881";"47,902743";"47°54'9.875N 1°54'31.716E";"45234";"Place de l'Etape";"";"45000";"ORLEANS";"22/06/2017";"En extérieur";"R_SO4337_1_4PUB.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"26,316";"0"
"130951";"1,542871";"47,548733";"47°32'55.439N 1°32'34.336E";"41025";"Place de l'Hôtel de Ville";"";"41250";"BRACIEUX";"21/06/2017";"En extérieur";"R_SO4336_1_2PUB.pdf";"Oui";"0,13";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"61,538";"0"
"130953";"0,424111";"47,120103";"47°7'12.371N 0°25'26.800E";"37119";"Place Bouchard";"";"37220";"ILE BOUCHARD";"20/06/2017";"En extérieur";"R_SO4335_1_1PUB.pdf";"Oui";"0,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130963";"-0,251613";"46,648781";"46°38'55.612N 0°15'5.807W";"79202";"Rue de la Citadelle";"";"79200";"PARTHENAY";"19/06/2017";"En extérieur";"R_SO4332_1_3PUB.pdf";"Oui";"0,11";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130972";"0,688684";"47,391065";"47°23'27.834N 0°41'19.262E";"37261";"Rue des Minimes";"";"37100";"TOURS";"21/06/2017";"En extérieur";"R_SO4335_1_5PUB.pdf";"Oui";"0,77";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"0,05";"";"";"";"";"";"";"";"";"0,37";"";"0,47";"";"0,25";"";"0,2";"";"";"";"0,682129";"0,678454";"11,412";"0,66705"
"130973";"0,340748";"46,580169";"46°34'48.608N 0°20'26.693E";"86194";"Place du Maréchal Leclerc";"";"86000";"POITIERS";"19/06/2017";"En extérieur";"R_SO4333_1_1PUB.pdf";"Oui";"0,36";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,07";"";"";"0,06";"";"";"";"";"";"";"0,11";"";"0,14";"";"0,2";"";"0,18";"";"";"";"";"";"0,335559";"0,322645";"6,789";"0,411907"
"130975";"0,200007";"48,019999";"48°1'11.996N 0°12'0.025E";"72095";"Square de Weyhe";"";"72190";"COULAINES";"22/06/2017";"En extérieur";"R_SO4338_1_3PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130983";"1,337156";"47,588662";"47°35'19.183N 1°20'13.762E";"41018";"Place Saint-Louis";"";"41000";"BLOIS";"21/06/2017";"En extérieur";"R_SO4336_1_1PUB.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"0,09";"0,12";"";"";"";"";"";"";"";"";"";"";"0,14";"";"0,06";"";"0,1";"";"";"";"";"";"0,236008";"0,182209";"9,228";"0,265974"
"130984";"-0,217001";"46,975875";"46°58'33.150N 0°13'1.204W";"79329";"Place Saint Laon";"";"79100";"THOUARS";"20/06/2017";"En extérieur";"R_SO4332_1_4PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131107";"0,634289";"47,446992";"47°26'49.171N 0°38'3.440E";"37151";"Allée des Tilleuls";"";"37390";"MEMBROLLE SUR CHOISILLE";"21/07/2017";"En intérieur";"R_SO4399_1_1PUB.pdf";"Oui";"0,26";"Lieu d'habitation";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"0,25";"";"";"";"0,09";"";"";"";"";"";"0,272397";"0,265707";"-4,768";"0,6255"
"131140";"-0,118414";"47,869791";"47°52'11.248N 0°7'6.290W";"72223";"Château d'Eau du Puits au Lard";"";"72430";"NOYEN SUR SARTHE";"24/07/2017";"En extérieur";"R_SO4419_1_1PUB.pdf";"Oui";"0,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131158";"1,729939";"46,798925";"46°47'56.130N 1°43'47.780E";"36044";"Avenue de la Châtre";"";"36000";"CHATEAUROUX";"25/07/2017";"En intérieur";"R_SO4411_1_1PUB.pdf";"Oui";"0,37";"Divers";"EXEM";"";"0,24";"";"";"";"";"";"";"";"";"";"0,09";"";"0,13";"";"0,1";"";"0,09";"";"0,09";"";"";"";"0,329848";"0,226274";"10,852";"0,438305"
"131261";"-0,546161";"47,468336";"47°28'6.010N 0°32'46.180W";"49007";"Rue Desjardins";"";"49000";"ANGERS";"29/09/2016";"En intérieur";"rapport_pub_ANGERS_MA16213.pdf";"Oui";"0,36";"Lieu d'habitation";"SIMUTECH-UAE";"0,01";"0,06";"0,08";"0,05";"0,08";"0,06";"0,07";"0,05";"0,05";"";"";"0,1";"";"0,22";"";"0,15";"";"0,1";"";"0,04";"";"";"";"0,353553";"0,304138";"1,791";"0,628561"
"131291";"-0,38318";"47,501968";"47°30'7.085N 0°22'59.448W";"49326";"Rue Saint Jean";"";"49800";"SARRIGNE";"13/07/2017";"En extérieur";"R_SO4387_1_3PUB.pdf";"Oui";"0,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131307";"1,199591";"47,155543";"47°9'19.955N 1°11'58.528E";"37157";"Rue Grande";"";"37460";"MONTRESOR";"24/07/2017";"En extérieur";"R_SO4335_1_3PUB.pdf";"Oui";"0,1";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"30";"0"
"131309";"0,19655";"48,007325";"48°0'26.370N 0°11'47.580E";"72181";"Place Saint Pierre";"";"72000";"MANS";"22/06/2017";"En extérieur";"R_SO4338_1_5PUB.pdf";"Oui";"0,53";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"0,06";"";"0,29";"";"";"";"";"";"0,450888";"0,450888";"14,927";"0,530126"
"131311";"-0,546495";"47,471111";"47°28'16.000N 0°32'47.382W";"49007";"Boulevard Résistance et Déportation";"";"49000";"ANGERS";"13/07/2017";"En extérieur";"R_SO4387_1_1PUB.pdf";"Oui";"1,48";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,7";"";"0,83";"";"0,14";"";"0,4";"";"0,74";"";"";"";"1,380616";"1,380616";"6,715";"0,45496"
"131313";"0,911243";"47,592338";"47°35'32.417N 0°54'40.475E";"37063";"Le Château";"";"37110";"CHATEAU RENAULT";"24/07/2017";"En extérieur";"R_SO4335_1_2PUB.pdf";"Oui";"0,29";"Rue / Route / Parking";"EXEM";"";"0,05";"0,07";"";"";"";"";"";"";"";"";"0,08";"";"0,13";"";"";"";"0,06";"";"";"";"";"";"0,185203";"0,164012";"36,137";"0,357138"
"131321";"1,874392";"47,912682";"47°54'45.655N 1°52'27.811E";"45285";"Rue Charles Beauhaire";"";"45140";"SAINT JEAN DE LA RUELLE";"17/07/2017";"En extérieur";"R_SO4337_1_3PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"40,909";"0"
"131333";"1,97181";"47,912337";"47°54'44.413N 1°58'18.516E";"45284";"Rue la Mairie";"";"45800";"SAINT JEAN DE BRAYE";"17/07/2017";"En extérieur";"R_SO4337_1_7PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,139284";"0,05";"7,144";"0,444444"
"131346";"1,691937";"46,811391";"46°48'41.008N 1°41'30.973E";"36044";"Place de la République";"";"36000";"CHATEAUROUX";"24/07/2017";"En extérieur";"R_SO4391_1_1PUB.pdf";"Oui";"1,1";"Rue / Route / Parking";"EXEM";"";"";"0,16";"";"0,06";"";"";"";"";"";"";"0,54";"";"0,73";"";"0,3";"";"0,42";"";"0,15";"";"";"";"1,068925";"1,055178";"2,825";"0,660338"
"131347";"1,92014";"47,931296";"47°55'52.666N 1°55'12.504E";"45147";"Place de la République";"";"45402";"FLEURY LES AUBRAIS";"17/07/2017";"En extérieur";"R_SO4337_1_6PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"0,09";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,166433";"";"-10,955";"0,217391"
"131367";"0,102761";"48,074294";"48°4'27.458N 0°6'9.940E";"72001";"La Guillerie";"";"72650";"AIGNE";"04/08/2017";"En intérieur";"R_SO4505_1_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131391";"0,683277";"47,421678";"47°25'18.041N 0°40'59.797E";"37261";"Place du Nord";"";"37000";"TOURS";"10/08/2017";"En extérieur";"R_SO4417_1_3PUB.pdf";"Oui";"0,84";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"0,37";"";"0,12";"";"0,28";"";"0,43";"";"";"";"0,698212";"0,698212";"16,88";"0,357774"
"131393";"2,506449";"46,721689";"46°43'18.080N 2°30'23.216E";"18197";"Rue Philibert Audebrand";"";"18200";"SAINT AMAND MONTROND";"10/08/2017";"En intérieur";"R_SO4688_1_1PUB.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131401";"-0,530542";"47,474291";"47°28'27.448N 0°31'49.951W";"49007";"Rue Chaptal";"";"49000";"ANGERS";"29/09/2016";"En intérieur";"rapport_pub_ANGERS_MA16218_v1.pdf";"Oui";"0,3";"Lieu d'habitation";"SIMUTECH-UAE";"0,01";"0,11";"0,08";"0,05";"0,06";"0,06";"0,09";"0,05";"0,06";"";"";"0,07";"";"0,13";"";"0,12";"";"0,1";"";"0,07";"";"";"";"0,305941";"0,226053";"-1,98";"0,407739"
"131402";"-0,563929";"47,449903";"47°26'59.651N 0°33'50.144W";"49007";"Rue gagarine";"";"49000";"ANGERS";"29/09/2016";"En intérieur";"rapport_pub_ANGERS_MA16215_v1.pdf";"Oui";"0,12";"Lieu d'habitation";"SIMUTECH-UAE";"0,01";"0,03";"0,09";"0,05";"0,05";"0,06";"0,07";"0,05";"0,06";"";"";"0,01";"";"0,06";"";"0,03";"";"0,04";"";"0,02";"";"";"";"0,187883";"0,08124";"-56,569";"0,495126"
"131416";"0,666389";"47,386939";"47°23'12.980N 0°39'59.000E";"37261";"Boulevard Tonnelé";"";"37200";"TOURS";"16/08/2017";"En extérieur";"R_SO4417_1_12PUB.pdf";"Oui";"0,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,07";"";"";"";"";"";"";"";"";"";"0,092195";"0,092195";"23,17";"0,076923"
"131417";"0,708039";"47,3689";"47°22'8.040N 0°42'28.940E";"37261";"Avenue Stendhal";"";"37200";"TOURS";"16/08/2017";"En extérieur";"R_SO4417_1_22PUB.pdf";"Oui";"0,85";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"0,54";"";"";"";"0,33";"";"0,49";"";"";"";"0,844689";"0,844689";"0,625";"0,272368"
"131418";"1,90336";"47,913135";"47°54'47.286N 1°54'12.096E";"45234";"Rue Henri Dunant";"";"45000";"ORLEANS";"08/08/2017";"En intérieur";"R_SO4717_1_1PUB.pdf";"Oui";"0,33";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,18";"";"0,06";"";"0,11";"";"0,14";"";"";"";"0,300333";"0,300333";"8,99";"0,317922"
"131419";"2,129095";"47,87041";"47°52'13.476N 2°7'44.742E";"45273";"Avenue De La Tête Verte";"";"45550";"SAINT DENIS DE L HOTEL";"10/08/2017";"En intérieur";"R_SO4579_1_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,12";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,266833";"0,03873";"-105,256";"0,974848"
"131420";"0,685294";"47,384832";"47°23'5.395N 0°41'7.058E";"37261";"Jardin des Prébendes";"";"37000";"TOURS";"16/08/2017";"En extérieur";"R_SO4417_1_11PUB.pdf";"Oui";"0,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"0,07";"";"0,06";"";"";"";"";"";"";"";"0,104881";"0,104881";"12,599";"0,136083"
"131421";"0,679371";"47,367112";"47°22'1.603N 0°40'45.736E";"37261";"Avenue F. de Lesseps";"";"37000";"TOURS";"11/08/2017";"En extérieur";"R_SO4417_1_5PUB.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,11";"";"0,31";"";"";"";"0,28";"";"0,39";"";"";"";"0,584123";"0,581979";"15,344";"0,559206"
"131422";"1,905313";"47,886816";"47°53'12.538N 1°54'19.127E";"45234";"Route d'Olivet";"";"45100";"ORLEANS";"07/08/2017";"En intérieur";"R_SO4499_1_1PUB.pdf";"Oui";"0,38";"Commerce (Centre commercial, …";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131423";"1,905119";"47,8866";"47°53'11.760N 1°54'18.428E";"45234";"Route d'Olivet";"";"45000";"ORLEANS";"07/08/2017";"En intérieur";"R_SO4499_1_5PUB.pdf";"Oui";"0,19";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131425";"0,692804";"47,379638";"47°22'46.697N 0°41'34.094E";"37261";"Place de la Liberté";"";"37000";"TOURS";"11/08/2017";"En extérieur";"R_SO4417_1_2PUB.pdf";"Oui";"1,4";"Rue / Route / Parking";"EXEM";"";"";"0,26";"";"0,08";"";"";"";"";"";"";"0,47";"";"0,99";"";"0,29";"";"0,48";"";"0,44";"";"";"";"1,335328";"1,307326";"4,619";"0,614537"
"131426";"1,90527";"47,886895";"47°53'12.822N 1°54'18.972E";"45234";"Route D'Olivet";"";"45000";"ORLEANS";"08/08/2017";"En intérieur";"R_SO4499_1_4PUB.pdf";"Oui";"0,24";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131430";"3,565085";"47,792177";"47°47'31.837N 3°33'54.306E";"89024";"Place de l'Arquebuse";"";"89000";"AUXERRE";"09/08/2017";"En intérieur";"R_SO4702_1_1PUB.pdf";"Oui";"0,92";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"0,1";"";"";"";"0,42";"";"0,57";"";"";"";"0,35";"";"";"";"";"";"0,796116";"0,78981";"13,466";"0,471814"
"131431";"1,905162";"47,886823";"47°53'12.563N 1°54'18.583E";"45234";"Route d'Olivet";"";"45100";"ORLEANS";"07/08/2017";"En intérieur";"R_SO4499_1_2PUB.pdf";"Oui";"0,13";"Commerce (Centre commercial, …";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131432";"1,905034";"47,886449";"47°53'11.216N 1°54'18.122E";"45234";"Route d'Olivet";"";"45100";"ORLEANS";"07/08/2017";"En intérieur";"R_SO4499_1_3PUB.pdf";"Oui";"0,15";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131433";"0,693319";"47,390273";"47°23'24.983N 0°41'35.948E";"37261";"Place Général Leclerc";"";"37000";"TOURS";"17/08/2017";"En extérieur";"R_SO4417_1_6PUB.pdf";"Oui";"0,32";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,13";"";"0,21";"";"0,08";"";"0,13";"";"0,14";"";"";"";"0,32619";"0,322335";"-1,934";"0,407203"
"131434";"0,697975";"47,367199";"47°22'1.916N 0°41'52.710E";"37261";"Centre aquatique du Lac";"";"37000";"TOURS";"17/08/2017";"En extérieur";"R_SO4417_1_18PUB.pdf";"Oui";"0,17";"Rue / Route / Parking";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"0,08";"";"0,07";"";"";"";"";"";"";"";"";"";"0,122066";"0,106301";"28,197";"0,116642"
"131436";"0,680037";"47,392169";"47°23'31.808N 0°40'48.133E";"37261";"Place des Halles";"";"37000";"TOURS";"17/08/2017";"En extérieur";"R_SO4417_1_17PUB.pdf";"Oui";"0,57";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,06";"";"0,12";"";"0,3";"";"0,24";"";"0,21";"";"";"";"0,460652";"0,45793";"19,184";"0,570699"
"131447";"0,707116";"47,377219";"47°22'37.988N 0°42'25.618E";"37261";"Place Beaujardin";"";"37000";"TOURS";"17/08/2017";"En extérieur";"R_SO4417_1_9PUB.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,07";"";"";"";"";"";"";"0,18";"";"0,13";"";"0,08";"";"0,1";"";"0,08";"";"";"";"0,277489";"0,268514";"-6,726";"0,357673"
"131458";"0,68892";"47,389714";"47°23'22.970N 0°41'20.112E";"37261";"Place Jean-Jaurès";"";"37000";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_1PUB.pdf";"Oui";"0,47";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,13";"";"0,24";"";"0,25";"";"0,13";"";"0,26";"";"";"";"0,473286";"0,470638";"-0,699";"0,442894"
"131460";"0,687461";"47,397049";"47°23'49.376N 0°41'14.860E";"37261";"Avenue André Malraux";"";"37000";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_20PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,14";"";"";"";"0,08";"";"";"";"0,196214";"0,189737";"6,565";"0,353424"
"131461";"0,711107";"47,407528";"47°24'27.101N 0°42'39.985E";"37261";"Rue du Fer à Cheval";"";"37100";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_14PUB.pdf";"Oui";"0,25";"Rue / Route / Parking";"EXEM";"";"0,13";"0,07";"";"";"";"";"";"";"";"";"0,09";"";"0,1";"";"0,06";"";"0,06";"";"0,06";"";"";"";"0,225167";"0,17";"9,933";"0,303869"
"131462";"0,685465";"47,372961";"47°22'22.660N 0°41'7.674E";"37261";"Rue Nicolas Poussin";"";"37000";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_10PUB.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,13";"";"0,83";"";"0,1";"";"0,39";"";"0,46";"";"";"";"1,040192";"1,03899";"6,289";"0,830615"
"131465";"0,693426";"47,395197";"47°23'42.709N 0°41'36.334E";"37261";"Place de la Cathédrale";"";"37000";"TOURS";"17/08/2017";"En extérieur";"R_SO4417_1_8PUB.pdf";"Oui";"0,13";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131472";"0,669887";"47,38173";"47°22'54.228N 0°40'11.593E";"37261";"Rue Michel Baugé";"";"37000";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_21PUB.pdf";"Oui";"0,42";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,26";"";"0,23";"";"";"";"0,1";"";"0,18";"";"";"";"0,403609";"0,403609";"3,903";"0,31465"
"131480";"0,684371";"47,409677";"47°24'34.837N 0°41'3.736E";"37261";"Place du Président Coty";"";"37100";"TOURS";"21/08/2017";"En extérieur";"R_SO4417_1_7PUB.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"0,07";"0,05";"";"0,22";"";"";"";"";"";"";"0,27";"";"0,44";"";"0,09";"";"0,3";"";"0,13";"";"";"";"0,661287";"0,617657";"12,989";"0,647524"
"131481";"0,700829";"47,360434";"47°21'37.562N 0°42'2.984E";"37261";"Avenue de Sévigné";"";"37200";"TOURS";"16/08/2017";"En extérieur";"R_SO4417_1_13PUB.pdf";"Oui";"0,55";"Rue / Route / Parking";"EXEM";"";"0,1";"0,06";"";"";"";"";"";"";"";"";"0,19";"";"0,31";"";"0,12";"";"0,18";"";"";"";"";"";"0,438862";"0,423084";"20,207";"0,503891"
"131483";"-0,851183";"47,067893";"47°4'4.415N 0°51'4.259W";"49099";"Boulevard du Poitou";"";"49300";"CHOLET";"22/08/2017";"En extérieur";"R_SO4684_1_1PUB.pdf";"Oui";"1,54";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131485";"0,693834";"47,423805";"47°25'25.698N 0°41'37.802E";"37261";"Avenue de l'Europe";"";"37100";"TOURS";"25/08/2017";"En extérieur";"R_SO4417_1_15PUB.pdf";"Oui";"0,52";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,07";"";"";"";"";"";"";"0,1";"";"0,27";"";"0,14";"";"0,16";"";"0,21";"";"";"";"0,420833";"0,41497";"19,071";"0,421184"
"131486";"0,711923";"47,419362";"47°25'9.703N 0°42'42.923E";"37261";"Rue Daniel Mayer";"";"37100";"TOURS";"25/08/2017";"En extérieur";"R_SO4417_1_16PUB.pdf";"Oui";"0,07";"Rue / Route / Parking";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"14,286";"0"
"131488";"0,682011";"47,394638";"47°23'40.697N 0°40'55.240E";"37261";"Place Plumereau";"";"37000";"TOURS";"24/08/2017";"En extérieur";"R_SO4417_1_4PUB.pdf";"Oui";"0,13";"Rue / Route / Parking";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"0,078102";"0,05";"39,921";"0,090909"
"131555";"0,718424";"47,389866";"47°23'23.518N 0°43'6.326E";"37233";"Avenue de la République";"";"37700";"SAINT PIERRE DES CORPS";"25/08/2017";"En extérieur";"R_SO4335_1_4PUB.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"";"";"0,07";"";"0,08";"";"";"";"";"";"";"";"";"";"0,127279";"0,106301";"29,289";"0,064282"
"131574";"-0,772927";"48,070717";"48°4'14.581N 0°46'22.537W";"53130";"Place du 11 Novembre";"";"53000";"LAVAL";"24/08/2017";"En extérieur";"R_SO4397_1_1PUB.pdf";"Oui";"0,11";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"54,545";"0"
"131629";"2,73212";"48,014257";"48°0'51.325N 2°43'55.632E";"45068";"Place de la République";"";"45120";"CHALETTE SUR LOING";"09/08/2017";"En extérieur";"R_SO4337_1_2PUB.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"0,07";"0,1";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"0,06";"";"";"";"";"";"0,148661";"0,084853";"38,058";"0,226119"
"131662";"2,731411";"47,997712";"47°59'51.763N 2°43'53.080E";"45208";"Rue Gambetta";"";"45200";"MONTARGIS";"09/08/2017";"En extérieur";"R_SO4337_1_5PUB.pdf";"Oui";"0,11";"Rue / Route / Parking";"EXEM";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"27,273";"0"
"131680";"0,163937";"48,016174";"48°0'58.226N 0°9'50.173E";"72181";"Avenue Olivier Messiaen";"";"72000";"MANS";"04/09/2017";"En intérieur";"R_SO4686_1_1PUB.pdf";"Oui";"0,34";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,04";"0,16";"0,04";"0,05";"0,05";"0,16";"0,05";"0,35";"0,01";"";"0,06";"";"0,07";"";"0,04";"";"0,05";"";"0,03";"";"";"";"0,445084";"0,116619";"-30,907";"1,081999"
